Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
cov_nii_6584_ew_halpha_ew,220,35,-1527.75341796875,0.9828208684921264,2.444028116876585e-05,0.9243656613081696,0.0001242776853733
cov_nii_6584_ew_oiii_5007_ew,220,22,-1511.6895751953125,0.9576631784439088,3.2147874820941195e-05,0.8771000989838332,0.0001099988636019
cov_nii_6584_ew_hbeta_ew,220,28,-1555.0721435546875,0.97442227602005,2.328302382454871e-05,0.9181780448513736,8.391796007204207e-05
cov_halpha_ew_oiii_5007_ew,220,28,-1410.659423828125,0.9625232219696044,5.897255787476828e-05,0.863221649738226,0.0002489719972287
cov_halpha_ew_hbeta_ew,220,42,-1467.416015625,0.9900085926055908,3.654271184917817e-05,0.9580877247960168,0.000168825594435
cov_oiii_5007_ew_hbeta_ew,220,36,-1415.456787109375,0.955165147781372,5.342509761560605e-05,0.8553885731738432,0.0001930855876212
nii_6584_ew_mean,950,27,-1305.965576171875,0.995370864868164,0.0001267023503378,0.9880807497513606,0.0003427439846135
halpha_ew_mean,950,41,-1260.84814453125,0.998719334602356,0.0001448359304978,0.996236347616339,0.0004341534007641
oiii_5007_ew_mean,950,26,-1213.8280029296875,0.997887372970581,0.0002341799956295,0.9933891848558952,0.0007213814504115
hbeta_ew_mean,950,26,-1286.3466796875,0.9984936714172364,0.0001396623638711,0.9960733029171732,0.0003721322841148
nii_6584_ew_std,950,18,-1327.291748046875,0.9426525235176086,0.0001136437887927,0.8462565551479486,0.0003108781223025
halpha_ew_std,950,28,-1319.070068359375,0.98839670419693,0.0001085995271971,0.964972210773089,0.000348303411404
oiii_5007_ew_std,950,28,-1173.18017578125,0.8178713917732239,0.0002872253639824,0.6222227983012348,0.0007238902377989
hbeta_ew_std,950,32,-1310.9439697265625,0.984153687953949,0.000110878780185,0.9605907088770164,0.000292441859151
cov_nii_6584_ew_halpha_ew,950,29,-1531.7130126953125,0.9808765649795532,2.7206411462215008e-05,0.9302385318127366,0.0001146277463981
cov_nii_6584_ew_oiii_5007_ew,950,26,-1508.6748046875,0.95822274684906,3.172296999514239e-05,0.88106911554393,0.0001064464822931
cov_nii_6584_ew_hbeta_ew,950,31,-1550.5208740234375,0.9745004773139954,2.321184651484304e-05,0.9221350063974691,7.98596344010325e-05
cov_halpha_ew_oiii_5007_ew,950,32,-1402.6279296875,0.9617608189582824,6.017225030796575e-05,0.8628048086738286,0.000249730755849
cov_halpha_ew_hbeta_ew,950,31,-1456.2933349609375,0.9884960651397704,4.20744981177172e-05,0.9586996081557172,0.0001663608851959
cov_oiii_5007_ew_hbeta_ew,950,37,-1409.8154296875,0.954976201057434,5.365020666953641e-05,0.8558751484530864,0.0001924359109271
nii_6584_ew_mean,940,29,-1302.472900390625,0.9954174757003784,0.000125426665524,0.9879326568364168,0.0003470024702314
halpha_ew_mean,940,34,-1268.2230224609375,0.9987393617630004,0.0001425709503527,0.9961860986970882,0.0004399498285299
oiii_5007_ew_mean,940,30,-1213.3453369140625,0.9978805780410768,0.0002349348157859,0.993373193580025,0.0007231264409353
