Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,500,27,-1303.6395263671875,0.9952985644340515,0.00012868234104745918,0.9880482156336899,0.0003436795193907561
halpha_ew_mean,500,35,-1269.088134765625,0.9987040162086487,0.00014656606094724735,0.9961725224764848,0.00044151590364624986
oiii_5007_ew_mean,500,24,-1213.525634765625,0.997883141040802,0.00023465270442708992,0.9933737019265307,0.0007230709694493967
hbeta_ew_mean,500,36,-1292.040283203125,0.9986881017684937,0.0001216389980920346,0.9959442987737094,0.00038435798056016626
nii_6584_ew_std,500,26,-1326.7374267578125,0.944331169128418,0.00011031725327438337,0.8466405998535669,0.0003101015617338566
halpha_ew_std,500,28,-1319.9608154296875,0.988465428352356,0.0001079566236281095,0.96403410259824,0.00035763161294853786
oiii_5007_ew_std,500,23,-1181.0975341796875,0.8152987360954285,0.0002912825164412222,0.613984108186282,0.0007396770754366678
hbeta_ew_std,500,34,-1313.7615966796875,0.9839203357696533,0.00011251170891421358,0.9580332801575102,0.0003114195973459516
cov_nii_6584_ew_halpha_ew,500,35,-1523.0126953125,0.9810442328453064,2.6967874319142094e-05,0.9267546647181728,0.00012035222216077087
cov_nii_6584_ew_oiii_5007_ew,500,26,-1508.6746826171875,0.9582227468490601,3.172297671788263e-05,0.8810682239927634,0.00010644728025647783
cov_nii_6584_ew_hbeta_ew,500,30,-1550.4228515625,0.9744837880134583,2.3227013661324513e-05,0.9214279572161741,8.058479581836989e-05
cov_halpha_ew_oiii_5007_ew,500,41,-1411.5428466796875,0.9674031734466553,5.12936046921758e-05,0.8615847839574957,0.00025195151658872675
cov_halpha_ew_hbeta_ew,500,35,-1453.5511474609375,0.9882838726043701,4.2850734288425065e-05,0.956578815939383,0.00017490358551114748
cov_oiii_5007_ew_hbeta_ew,500,36,-1416.1226806640625,0.9538474678993225,5.499521188284496e-05,0.8524135642798569,0.00019705782794199458
