Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,700,27,-1283.5870361328125,0.9959871768951416,0.00014225557074927975,0.9927864241827712,0.0002681523717088725
halpha_ew_mean,700,41,-1289.7796630859375,0.9991571307182312,0.00011942925217337657,0.9983508602281724,0.0002376546535557322
oiii_5007_ew_mean,700,24,-1190.05712890625,0.9977267980575562,0.0002743932640362135,0.9952172309244747,0.0005668172447287741
hbeta_ew_mean,700,38,-1306.9627685546875,0.9990776181221008,0.00010650272864924163,0.9980638655071821,0.0002280966395503781
nii_6584_ew_std,700,20,-1333.5782470703125,0.8669518828392029,0.00010897937715246253,0.725057817432482,0.00028612177626153126
halpha_ew_std,700,27,-1339.2440185546875,0.9639557600021362,9.493328481941743e-05,0.9083207649400903,0.00026938324266948026
oiii_5007_ew_std,700,24,-1195.5452880859375,0.8738371133804321,0.00025584488135396103,0.7680090634257064,0.0005864486590015992
hbeta_ew_std,700,29,-1343.3585205078125,0.9550691246986389,9.550217127739019e-05,0.9087943476364997,0.00021240406556426598
cov_nii_6584_ew_halpha_ew,700,32,-1551.69384765625,0.938545286655426,2.2274409792657934e-05,0.8584685074723045,6.28506342383663e-05
cov_nii_6584_ew_oiii_5007_ew,700,28,-1507.98681640625,0.9426313638687134,3.18687799792951e-05,0.8740779421425475,7.846977609544865e-05
cov_nii_6584_ew_hbeta_ew,700,38,-1585.518798828125,0.9195473790168762,1.7193559191918427e-05,0.8249680168260721,4.503845776890311e-05
cov_halpha_ew_oiii_5007_ew,700,32,-1496.4134521484375,0.95755535364151,3.220023514550711e-05,0.8487564090648938,0.00012055775063074343
cov_halpha_ew_hbeta_ew,700,21,-1527.876220703125,0.9545268416404724,2.983970530673341e-05,0.9081770741414015,6.69859798095927e-05
cov_oiii_5007_ew_hbeta_ew,700,29,-1490.625,0.9470841288566589,3.346711508455862e-05,0.8244067233278927,0.00011874389934685599
