Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,200,36,-1283.8275146484375,0.996494710445404,0.00012426361608424566,0.9931347210147983,0.0002552050313144342
halpha_ew_mean,200,43,-1291.7572021484375,0.9991399049758911,0.00012186876005392246,0.9984040717480116,0.0002299864343249634
oiii_5007_ew_mean,200,20,-1191.54150390625,0.9976727366447449,0.00028092020915144637,0.9948797706461249,0.0006068104583167841
hbeta_ew_mean,200,38,-1311.407470703125,0.9990426898002625,0.00011053674116504602,0.9980386978745064,0.0002310616466095635
nii_6584_ew_std,200,20,-1334.1705322265625,0.8674761056900024,0.00010854996267127407,0.7252905181986746,0.000285879613505934
halpha_ew_std,200,26,-1348.51904296875,0.9637759923934937,9.540677749892389e-05,0.9087942513107881,0.000267991986581719
oiii_5007_ew_std,200,22,-1196.127685546875,0.8656432032585144,0.00027246131595910935,0.7798014768456635,0.0005566386796177211
hbeta_ew_std,200,28,-1345.050537109375,0.9555731415748596,9.443089195567877e-05,0.9114090182746675,0.0002063148960965126
cov_nii_6584_ew_halpha_ew,200,33,-1552.0203857421875,0.9365959167480469,2.298094842224681e-05,0.8521343105234019,6.566349439068435e-05
cov_nii_6584_ew_oiii_5007_ew,200,35,-1505.861083984375,0.9437241554260254,3.1261710607846096e-05,0.8669509085519452,8.29110689046275e-05
cov_nii_6584_ew_hbeta_ew,200,43,-1584.6832275390625,0.9190980195999146,1.728959599811886e-05,0.8266979693144546,4.459331402615755e-05
cov_halpha_ew_oiii_5007_ew,200,19,-1496.049072265625,0.9497177600860596,3.8146138111632296e-05,0.8697067683914045,0.00010385801360589548
cov_halpha_ew_hbeta_ew,200,26,-1539.1480712890625,0.9592044949531555,2.6770208388940154e-05,0.9058651120506215,6.86725852459302e-05
cov_oiii_5007_ew_hbeta_ew,200,30,-1497.459716796875,0.9494410753250122,3.197642965778661e-05,0.8200305271488539,0.00012170327574471331
