Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
oiii_5007_ew_mean,1000,33,-1159.0615234375,0.99667489528656,0.000305206203258,0.9891994529585418,0.0009634217915376
hbeta_ew_mean,1000,23,-1241.6429443359375,0.9967622756958008,0.0001945438785186,0.9896881346673208,0.0006241257477931
nii_6584_ew_std,1000,20,-1293.535888671875,0.9618247747421264,0.000142324375848,0.9240180113837492,0.0003192480582186
halpha_ew_std,1000,20,-1252.35107421875,0.9670766592025756,0.000187292814393,0.9373373168981052,0.0003875634544972
oiii_5007_ew_std,1000,28,-1219.21044921875,0.9343196153640748,0.0002113251823199,0.8516712500403503,0.0005737904354317
hbeta_ew_std,1000,22,-1281.7745361328125,0.956855058670044,0.0001539329425443,0.9165344248840692,0.0003214536583491
cov_nii_6584_ew_halpha_ew,1000,24,-1400.9342041015625,0.969244420528412,6.727002976857602e-05,0.9399949024212084,0.00014864009454
cov_nii_6584_ew_oiii_5007_ew,1000,23,-1450.42822265625,0.9053746461868286,4.836400184270656e-05,0.7863329302483516,0.00010982710076
cov_nii_6584_ew_hbeta_ew,1000,21,-1454.373291015625,0.9636701345443726,4.870878326668843e-05,0.928510874821004,0.0001049720959007
cov_halpha_ew_oiii_5007_ew,1000,25,-1366.9439697265625,0.9454247951507568,8.160675730341203e-05,0.9114737750039535,0.0001444542850846
cov_halpha_ew_hbeta_ew,1000,16,-1370.3587646484375,0.9631099700927734,8.817824420299608e-05,0.930387978762108,0.0001820029849234
cov_oiii_5007_ew_hbeta_ew,1000,24,-1390.7125244140625,0.9486486315727234,6.964814744339383e-05,0.9139978213765,0.0001255028638344
nii_6584_ew_mean,130,31,-1278.0494384765625,0.991544783115387,0.0001380664368788,0.9702952868298964,0.0004946829783967
halpha_ew_mean,130,38,-1202.4334716796875,0.996744692325592,0.0002285695769797,0.9891617396921398,0.00076224468973
oiii_5007_ew_mean,130,33,-1158.6114501953125,0.9967744946479796,0.0002960661842243,0.9891776177351872,0.0009653695197334
hbeta_ew_mean,130,31,-1240.5238037109375,0.9970490336418152,0.0001773109706535,0.989607165136674,0.0006290264294092
nii_6584_ew_std,130,22,-1297.1763916015625,0.962740123271942,0.0001389116774716,0.9272422669867736,0.0003057009352858
halpha_ew_std,130,30,-1250.32080078125,0.9687846899032592,0.0001775762286918,0.93878860270069,0.0003785873731794
oiii_5007_ew_std,130,28,-1217.8118896484375,0.9337043166160583,0.0002133048111265,0.8568478448386383,0.0005537654531935
hbeta_ew_std,130,17,-1279.9891357421875,0.9563384056091307,0.0001557761313731,0.9149813769076732,0.0003274349620532
cov_nii_6584_ew_halpha_ew,130,34,-1395.6463623046875,0.9711787700653076,6.303906536623383e-05,0.9371361943246564,0.000155721470271
cov_nii_6584_ew_oiii_5007_ew,130,25,-1445.4178466796875,0.9053748250007628,4.8363913569391887e-05,0.7863329978658988,0.0001098270660039
cov_nii_6584_ew_hbeta_ew,130,22,-1452.7786865234375,0.9632818698883056,4.922934084683855e-05,0.9293356545737416,0.0001037610185644
cov_halpha_ew_oiii_5007_ew,130,25,-1366.94384765625,0.9454247951507568,8.160683113824326e-05,0.9114735471334746,0.0001444546569164
cov_halpha_ew_hbeta_ew,130,19,-1369.68603515625,0.9629441499710084,8.857452234588135e-05,0.9287265906875424,0.0001863467402592
cov_oiii_5007_ew_hbeta_ew,130,27,-1388.9158935546875,0.9497372508049012,6.817165938834968e-05,0.9146418360548814,0.0001245630540786
nii_6584_ew_mean,470,34,-1278.206787109375,0.991831123828888,0.0001333905282288,0.969648729219016,0.0005054503284405
halpha_ew_mean,470,27,-1208.312744140625,0.9965398907661438,0.0002429508035307,0.9774089863347412,0.0015888048185624
oiii_5007_ew_mean,470,27,-1154.0286865234375,0.9963238835334778,0.0003374263484511,0.989479639587642,0.0009384288070955
hbeta_ew_mean,470,25,-1236.9625244140625,0.996769368648529,0.0001941158227271,0.9603439146749648,0.0024001849432226
nii_6584_ew_std,470,17,-1296.7952880859375,0.9626453518867492,0.0001392650869512,0.9263388667828798,0.0003094966869651
halpha_ew_std,470,22,-1252.587158203125,0.9682083129882812,0.000180854964633,0.9391898898250464,0.000376105445875
oiii_5007_ew_std,470,25,-1216.3270263671875,0.930770456790924,0.0002227445008886,0.8563679537194536,0.000555621849437
hbeta_ew_std,470,20,-1281.3900146484375,0.9567443132400512,0.0001543280919098,0.9139058776690214,0.000331577066919
cov_nii_6584_ew_halpha_ew,470,25,-1404.8441162109375,0.9700356721878052,6.553928678365795e-05,0.9377047449202028,0.0001543130996878
cov_nii_6584_ew_oiii_5007_ew,470,25,-1445.4176025390625,0.9053746461868286,4.83639995990674e-05,0.7863086586706103,0.0001098395766039
cov_nii_6584_ew_hbeta_ew,470,22,-1454.562255859375,0.96371591091156,4.8647457891532e-05,0.928798081415541,0.0001045503719237
cov_halpha_ew_oiii_5007_ew,470,24,-1362.91162109375,0.9439378380775452,8.383029223701955e-05,0.9070713968991232,0.0001516379459923
cov_halpha_ew_hbeta_ew,470,16,-1370.3587646484375,0.9631099700927734,8.817825577299199e-05,0.9303913400636518,0.0001819941966868
cov_oiii_5007_ew_hbeta_ew,470,26,-1392.7691650390625,0.9493479132652284,6.869969997612969e-05,0.9144153105532344,0.0001248936224391
nii_6584_ew_mean,630,24,-1275.0047607421875,0.9904618859291076,0.0001557489899634,0.9690423703853566,0.0005155482341868
halpha_ew_mean,630,19,-1208.8004150390625,0.9965510964393616,0.0002421621755674,0.9891798272736522,0.0007609726070741
oiii_5007_ew_mean,630,36,-1160.541259765625,0.9968156814575196,0.0002922815485467,0.9889312042568842,0.0009873498984878
hbeta_ew_mean,630,31,-1240.8375244140625,0.9970552325248718,0.0001769404692693,0.989583372860869,0.0006304664571296
nii_6584_ew_std,630,20,-1298.0555419921875,0.9629579186439514,0.0001380998522299,0.9253697666896096,0.0003135684851456
halpha_ew_std,630,20,-1252.3721923828125,0.9670812487602234,0.0001872666142232,0.9388911422928808,0.0003779531743771
oiii_5007_ew_std,630,28,-1222.328857421875,0.9334858059883118,0.0002140079462632,0.855642721585629,0.0005584273154169
hbeta_ew_std,630,20,-1281.42724609375,0.9567550420761108,0.0001542898314026,0.9139548536812634,0.0003313884440252
cov_nii_6584_ew_halpha_ew,630,22,-1407.54736328125,0.9695711731910706,6.655526318446617e-05,0.9419353864584062,0.00014383327408
cov_nii_6584_ew_oiii_5007_ew,630,25,-1452.31494140625,0.9065574407577516,4.775945203311958e-05,0.7815760043177231,0.0001122722102666
cov_nii_6584_ew_hbeta_ew,630,20,-1454.93798828125,0.962577223777771,5.017409981167455e-05,0.924392924737534,0.0001110187477516
cov_halpha_ew_oiii_5007_ew,630,25,-1366.94384765625,0.945424735546112,8.160689630214549e-05,0.911473589465368,0.0001444545878406
cov_halpha_ew_hbeta_ew,630,16,-1370.3587646484375,0.9631099700927734,8.817827509851936e-05,0.9303887390632728,0.0001820009970903
cov_oiii_5007_ew_hbeta_ew,630,28,-1391.814697265625,0.9490246176719666,6.913818981189733e-05,0.9133463141663808,0.0001264536074317
nii_6584_ew_mean,330,38,-1275.4464111328125,0.9919527173042296,0.0001314044253022,0.9703086461905568,0.0004944605002908
halpha_ew_mean,330,23,-1203.2786865234375,0.9964218139648438,0.0002512425442865,0.9896600772620782,0.000727197075483
oiii_5007_ew_mean,330,25,-1154.5262451171875,0.996336042881012,0.0003363091967007,0.989606496798794,0.0009271129912236
hbeta_ew_mean,330,31,-1237.733642578125,0.9969936609268188,0.0001806400315291,0.9893919301863534,0.0006420535268339
nii_6584_ew_std,330,17,-1296.795166015625,0.9626452922821044,0.0001392652216533,0.9263373649324428,0.0003095029971821
halpha_ew_std,330,17,-1252.7384033203125,0.9671615362167358,0.0001868099144924,0.937944000467889,0.0003838111673551
oiii_5007_ew_std,330,30,-1216.310546875,0.9330374598503112,0.0002154504525706,0.8582303933801543,0.0005484172443677
hbeta_ew_std,330,15,-1284.9996337890625,0.9563384056091307,0.0001557762969516,0.9149815593013536,0.0003274342595945
cov_nii_6584_ew_halpha_ew,330,20,-1401.2236328125,0.968260943889618,6.94210153123488e-05,0.9396819576693722,0.0001494152976373
cov_nii_6584_ew_oiii_5007_ew,330,25,-1452.268310546875,0.9065283536911012,4.777432818714508e-05,0.7818496997171794,0.0001121315279787
cov_nii_6584_ew_hbeta_ew,330,22,-1454.5618896484375,0.9637158513069152,4.864753585686157e-05,0.9287961404172436,0.0001045532220168
cov_halpha_ew_oiii_5007_ew,330,23,-1366.8162841796875,0.945378303527832,8.167630558311108e-05,0.911400664114848,0.0001445735851137
cov_halpha_ew_hbeta_ew,330,16,-1370.3592529296875,0.963110089302063,8.817795871428379e-05,0.9303850374237213,0.0001820106751521
cov_oiii_5007_ew_hbeta_ew,330,26,-1393.236083984375,0.94950532913208,6.848616081728442e-05,0.9124835089444034,0.0001277126979341
nii_6584_ew_mean,120,21,-1279.1160888671875,0.9904045462608336,0.0001566854410436,0.9693146679034704,0.0005110135683747
halpha_ew_mean,120,34,-1195.18310546875,0.996347427368164,0.0002564633675639,0.9896259489329028,0.0007295972888885
oiii_5007_ew_mean,120,28,-1154.4989013671875,0.9963353872299194,0.0003363703179381,0.9898044565994354,0.0009094547388171
hbeta_ew_mean,120,32,-1242.47802734375,0.9970872402191162,0.0001750159396764,0.9893718522754116,0.0006432687425856
nii_6584_ew_std,120,22,-1295.396240234375,0.9622952938079834,0.0001405701455132,0.9277548396652996,0.0003035472955181
halpha_ew_std,120,20,-1252.8873291015625,0.9671940803527832,0.0001866246502217,0.938154950330534,0.0003825064600964
oiii_5007_ew_std,120,30,-1218.0614013671875,0.933814525604248,0.0002129502951859,0.8585653319976463,0.0005471215779833
hbeta_ew_std,120,20,-1278.638427734375,0.955943524837494,0.0001571851274212,0.912451999906002,0.0003371764331854
cov_nii_6584_ew_halpha_ew,120,18,-1402.1661376953125,0.9684597849845886,6.898623447554066e-05,0.941247268621688,0.0001455378276002
cov_nii_6584_ew_oiii_5007_ew,120,38,-1440.146484375,0.9083243012428284,4.685641438617777e-05,0.7838268254198951,0.0001111152647613
cov_nii_6584_ew_hbeta_ew,120,22,-1454.3310546875,0.9636598825454712,4.872251465526057e-05,0.9283086452255968,0.0001052690426661
cov_halpha_ew_oiii_5007_ew,120,26,-1362.909912109375,0.943937122821808,8.38312906495953e-05,0.9086210704105044,0.0001491092379262
cov_halpha_ew_hbeta_ew,120,16,-1370.359375,0.963110089302063,8.817787767199647e-05,0.9303866707987962,0.0001820064046377
cov_oiii_5007_ew_hbeta_ew,120,30,-1392.5526123046875,0.9509411454200744,6.653873703093618e-05,0.9103247350274124,0.0001308629938137
nii_6584_ew_mean,570,28,-1274.988525390625,0.9904608726501464,0.000155765702037,0.9692058342185644,0.0005128260137968
halpha_ew_mean,570,23,-1205.6529541015625,0.996593713760376,0.000239172733519,0.9891929600783156,0.0007600489892303
oiii_5007_ew_mean,570,33,-1155.7713623046875,0.9966011643409728,0.0003119744841756,0.9893376878418918,0.0009510910736157
hbeta_ew_mean,570,23,-1242.4422607421875,0.996779441833496,0.0001935098458143,0.9894837088803042,0.0006364986205056
nii_6584_ew_std,570,22,-1294.5316162109375,0.9620773196220398,0.0001413827201424,0.926047126338784,0.000310722471812
halpha_ew_std,570,21,-1253.6458740234375,0.9673596024513244,0.0001856832417382,0.9384524928527748,0.0003806661844799
oiii_5007_ew_std,570,24,-1219.3778076171875,0.9321642518043518,0.0002182598522322,0.856225995278098,0.0005561709971639
hbeta_ew_std,570,17,-1279.98876953125,0.9563382863998412,0.0001557766431817,0.9149815061900596,0.0003274344641437
cov_nii_6584_ew_halpha_ew,570,32,-1403.495849609375,0.9717191457748412,6.185719777151752e-05,0.9380918431689552,0.00015335420915
cov_nii_6584_ew_oiii_5007_ew,570,32,-1441.1690673828125,0.9026562571525574,4.975341052851891e-05,0.7877545084606824,0.0001090963947427
cov_nii_6584_ew_hbeta_ew,570,19,-1453.9705810546875,0.9635725021362304,4.883973138299514e-05,0.9279919454510372,0.0001057340733827
cov_halpha_ew_oiii_5007_ew,570,23,-1364.5504150390625,0.9445469975471495,8.291939525853484e-05,0.9086151635965826,0.0001491188764778
cov_halpha_ew_hbeta_ew,570,26,-1370.791015625,0.9655932784080504,8.224231258465143e-05,0.929313064202132,0.0001848133854113
cov_oiii_5007_ew_hbeta_ew,570,26,-1390.572998046875,0.9486008882522584,6.971288629355027e-05,0.9121401742257312,0.0001282137258282
nii_6584_ew_mean,800,31,-1277.2142333984375,0.9917768836021424,0.0001342761380617,0.9702552904992156,0.0004953490512812
halpha_ew_mean,800,24,-1204.3101806640625,0.9965630769729614,0.0002413234408215,0.9893459994468548,0.0007492858738709
oiii_5007_ew_mean,800,31,-1157.8504638671875,0.9966479539871216,0.000307680086856,0.9892783558331414,0.0009563835601857
hbeta_ew_mean,800,24,-1242.201171875,0.9967742562294006,0.0001938209732525,0.9896351403404824,0.0006273332299313
nii_6584_ew_std,800,18,-1297.5787353515625,0.9615777134895324,0.0001432455163977,0.9218458662441048,0.0003283746042676
halpha_ew_std,800,26,-1250.0709228515625,0.9687325954437256,0.0001778724594855,0.9370899075514476,0.0003890936606154
oiii_5007_ew_std,800,25,-1221.2994384765625,0.9330277442932128,0.0002154817040292,0.8604561370648444,0.0005398072450362
hbeta_ew_std,800,20,-1280.766357421875,0.9565640687942504,0.0001549710760905,0.9134750665227248,0.0003332362637656
cov_nii_6584_ew_halpha_ew,800,15,-1404.417724609375,0.96787428855896,7.026680751081954e-05,0.9396552406007878,0.0001494814791412
cov_nii_6584_ew_oiii_5007_ew,800,31,-1441.3055419921875,0.9059399366378784,4.807508698461507e-05,0.7840885563164628,0.0001109807323526
cov_nii_6584_ew_hbeta_ew,800,22,-1454.56201171875,0.9637158513069152,4.864748622633048e-05,0.9287982349108024,0.0001045501465367
cov_halpha_ew_oiii_5007_ew,800,29,-1362.769287109375,0.9457281231880188,8.115322571827224e-05,0.9067104357413058,0.0001522269509566
cov_halpha_ew_hbeta_ew,800,16,-1370.35888671875,0.9631099700927734,8.817815929152982e-05,0.9303882675943396,0.0001820022297618
cov_oiii_5007_ew_hbeta_ew,800,24,-1393.3175048828125,0.949532687664032,6.844904066086012e-05,0.9158472164467673,0.0001228040440906
nii_6584_ew_mean,520,36,-1275.5380859375,0.9916844964027404,0.000135784999082,0.9702291986448172,0.0004957835680588
halpha_ew_mean,520,22,-1208.444580078125,0.9965429306030272,0.0002427373648419,0.9891520746905216,0.0007629244202357
oiii_5007_ew_mean,520,28,-1157.30078125,0.9965213537216188,0.0003192994000841,0.9888631657452764,0.0009934190155885
hbeta_ew_mean,520,29,-1245.626953125,0.9970508813858032,0.000177201742428,0.9889379586752596,0.0006695301568807
nii_6584_ew_std,520,20,-1297.165283203125,0.9627373814582824,0.00013892199351,0.9259601302855014,0.0003110879968738
halpha_ew_std,520,24,-1254.04833984375,0.96851646900177,0.0001791018717068,0.935990733437862,0.0003958919605839
oiii_5007_ew_std,520,32,-1217.154052734375,0.9334129095077516,0.0002142423171306,0.8594816337756352,0.0005435769839897
hbeta_ew_std,520,17,-1279.9886474609375,0.9563382267951964,0.0001557767400444,0.9149813087749958,0.0003274352244547
cov_nii_6584_ew_halpha_ew,520,15,-1404.4176025390625,0.9678742289543152,7.026692368477731e-05,0.9396550880626964,0.0001494818569971
cov_nii_6584_ew_oiii_5007_ew,520,31,-1442.013916015625,0.9063830375671388,4.784861287632799e-05,0.7794373466442845,0.0001133715026005
cov_nii_6584_ew_hbeta_ew,520,20,-1452.897705078125,0.9633110165596008,4.919031511277021e-05,0.9305383718972916,0.0001019949911034
cov_halpha_ew_oiii_5007_ew,520,25,-1363.8746337890625,0.9442965388298036,8.329386324293368e-05,0.9082566233181196,0.000149703931128
cov_halpha_ew_hbeta_ew,520,16,-1370.3583984375,0.9631099104881288,8.817842015355151e-05,0.930389533106852,0.0001819989210365
cov_oiii_5007_ew_hbeta_ew,520,25,-1397.8560791015625,0.9493736624717712,6.866477807503446e-05,0.9123513592626464,0.0001279055437873
nii_6584_ew_mean,700,25,-1271.4273681640625,0.9905526041984558,0.000154267842874,0.9639204303922934,0.0006008456924194
halpha_ew_mean,700,23,-1202.775146484375,0.9965277314186096,0.0002438056237559,0.9892245498559916,0.0007578273097726
oiii_5007_ew_mean,700,24,-1159.3321533203125,0.9963310360908508,0.0003367685959283,0.9897060598774994,0.0009182318448067
hbeta_ew_mean,700,24,-1242.2015380859375,0.9967742562294006,0.0001938206651165,0.9896345330546208,0.0006273699859139
nii_6584_ew_std,700,17,-1296.9058837890625,0.9626728892326356,0.0001391624825521,0.9260729916197336,0.0003106137955208
halpha_ew_std,700,20,-1252.92626953125,0.9672026634216307,0.0001865760399038,0.9382032862698784,0.0003822075063539
oiii_5007_ew_std,700,27,-1217.6981201171875,0.9314003586769104,0.0002207177577952,0.8562072300770548,0.0005562435878982
hbeta_ew_std,700,17,-1282.804443359375,0.9556947350502014,0.0001580728097236,0.9167823109867624,0.0003204989666159
cov_nii_6584_ew_halpha_ew,700,15,-1404.417724609375,0.96787428855896,7.026683113816969e-05,0.9396552589547248,0.0001494814336762
cov_nii_6584_ew_oiii_5007_ew,700,27,-1448.7137451171875,0.9042869210243224,4.891995601717487e-05,0.7794282888658173,0.000113376158393
cov_nii_6584_ew_hbeta_ew,700,21,-1454.387939453125,0.9636737108230592,4.8704007672506815e-05,0.9284719962207064,0.0001050291838585
cov_halpha_ew_oiii_5007_ew,700,26,-1365.4449462890625,0.9448766708374025,8.242641540162675e-05,0.9045974355010378,0.0001556748777049
cov_halpha_ew_hbeta_ew,700,15,-1370.7567138671875,0.9632076621055604,8.7944676193702e-05,0.9297487738537724,0.0001836742077844
cov_oiii_5007_ew_hbeta_ew,700,25,-1391.191162109375,0.9488122463226318,6.942623892096432e-05,0.915283043500766,0.0001236273409135
nii_6584_ew_mean,380,32,-1277.4139404296875,0.9915088415145874,0.000138652530093,0.9705684297988704,0.0004901342329957
halpha_ew_mean,380,19,-1209.048583984375,0.99655681848526,0.0002417618889122,0.9891585162888676,0.0007624713886611
oiii_5007_ew_mean,380,18,-1157.3878173828125,0.996156930923462,0.0003527508551352,0.9898924569343016,0.0009016050030632
hbeta_ew_mean,380,23,-1242.3275146484375,0.9967769980430604,0.0001936578947588,0.9531669908589276,0.0028345683257657
nii_6584_ew_std,380,19,-1295.33837890625,0.962280809879303,0.0001406242485097,0.9242189331245116,0.0003184038597874
halpha_ew_std,380,23,-1253.79931640625,0.9673929810523988,0.0001854932911093,0.9402740310030664,0.0003694001233558
oiii_5007_ew_std,380,33,-1217.5662841796875,0.935777187347412,0.0002066353714043,0.8492949263570324,0.0005829829338607
hbeta_ew_std,380,21,-1281.5458984375,0.9567891955375672,0.0001541679492938,0.9150050682493356,0.0003273437188258
cov_nii_6584_ew_halpha_ew,380,20,-1401.2237548828125,0.9682610034942628,6.942102476206104e-05,0.93968169294686,0.0001494159533879
cov_nii_6584_ew_oiii_5007_ew,380,25,-1446.0828857421875,0.9057934880256652,4.814994694835274e-05,0.7835273195469584,0.0001112692139015
cov_nii_6584_ew_hbeta_ew,380,21,-1457.091552734375,0.964322566986084,4.783405681811544e-05,0.9291909929592688,0.0001039734345483
cov_halpha_ew_oiii_5007_ew,380,33,-1363.2808837890625,0.9459128975868224,8.087693375235162e-05,0.9080958192261676,0.0001499663261431
cov_halpha_ew_hbeta_ew,380,16,-1370.3585205078125,0.9631099104881288,8.817831922792099e-05,0.9303891436604806,0.0001819999392572
cov_oiii_5007_ew_hbeta_ew,380,25,-1393.144775390625,0.9494746327400208,6.852783084718366e-05,0.9129120471560024,0.0001270873326971
nii_6584_ew_mean,390,35,-1280.1988525390625,0.9919388890266418,0.0001316308588429,0.9691811996345826,0.0005132362621404
halpha_ew_mean,390,20,-1205.2445068359375,0.9963484406471252,0.0002563946538039,0.9896706831685708,0.0007264511720193
oiii_5007_ew_mean,390,39,-1154.372314453125,0.9966819882392884,0.000304552739604,0.989342723406242,0.0009506418952168
hbeta_ew_mean,390,21,-1242.108154296875,0.996772289276123,0.0001939413325102,0.940749943098464,0.0035861102601161
nii_6584_ew_std,390,17,-1296.9063720703125,0.962673008441925,0.0001391618870958,0.9260724986897751,0.0003106158666292
halpha_ew_std,390,25,-1254.573974609375,0.9686266183853148,0.0001784752949575,0.936500154382628,0.0003927412346434
oiii_5007_ew_std,390,28,-1219.5721435546875,0.934477686882019,0.0002108164374544,0.8482515085471077,0.000587019259655
hbeta_ew_std,390,17,-1279.9891357421875,0.9563384056091307,0.0001557761047378,0.9149815727057417,0.0003274342079697
cov_nii_6584_ew_halpha_ew,390,23,-1402.676025390625,0.9695994853973388,6.649339636647771e-05,0.941002436785261,0.0001461443065292
cov_nii_6584_ew_oiii_5007_ew,390,26,-1446.359375,0.9059669971466064,4.806125831278905e-05,0.7839108612060881,0.0001110720694913
cov_nii_6584_ew_hbeta_ew,390,18,-1453.8270263671875,0.9635376334190368,4.888647467790748e-05,0.9294945712582232,0.0001035276709412
cov_halpha_ew_oiii_5007_ew,390,26,-1367.5687255859375,0.945651650428772,8.126757702534998e-05,0.906054247781578,0.000153297697649
cov_halpha_ew_hbeta_ew,390,16,-1370.3583984375,0.9631099104881288,8.817839432093747e-05,0.9303895469107146,0.0001819988849458
cov_oiii_5007_ew_hbeta_ew,390,28,-1391.814453125,0.949024498462677,6.913832613971311e-05,0.9133478187806784,0.0001264514117501
nii_6584_ew_mean,480,30,-1280.7725830078125,0.9914148449897766,0.000140187962693,0.9700290605478205,0.0004991165377915
halpha_ew_mean,480,25,-1205.5977783203125,0.9965924024581908,0.0002392609721445,0.9892499159910962,0.0007560433332641
oiii_5007_ew_mean,480,33,-1156.0142822265625,0.9967181086540222,0.0003012370636015,0.98910624736524,0.000971735842607
hbeta_ew_mean,480,23,-1242.2132568359375,0.9967745542526244,0.0001938055221123,0.9896348462891948,0.0006273510273883
nii_6584_ew_std,480,20,-1296.827880859375,0.9626534581184388,0.0001392348702882,0.9257181300717302,0.0003121047917714
halpha_ew_std,480,24,-1252.213134765625,0.9681289196014404,0.000181306629481,0.9384433991113889,0.0003807224285098
oiii_5007_ew_std,480,28,-1218.060546875,0.9338140487670898,0.0002129516414129,0.8596992372333361,0.0005427352133769
hbeta_ew_std,480,17,-1279.9888916015625,0.956338346004486,0.0001557764529481,0.9149812612974636,0.0003274354073065
cov_nii_6584_ew_halpha_ew,480,35,-1401.0435791015625,0.9712529182434082,6.287685501502815e-05,0.9375025312563752,0.0001548140080993
cov_nii_6584_ew_oiii_5007_ew,480,30,-1446.7330322265625,0.9062008857727052,4.794169892858329e-05,0.7873482461756524,0.0001093052177914
cov_nii_6584_ew_hbeta_ew,480,30,-1455.3531494140625,0.9673483967781068,4.377723614254252e-05,0.9277367482334488,0.0001061087959259
cov_halpha_ew_oiii_5007_ew,480,23,-1364.55029296875,0.9445469379425048,8.291947585858855e-05,0.9086040572426436,0.0001491369994737
cov_halpha_ew_hbeta_ew,480,16,-1370.358154296875,0.963109850883484,8.817855961648393e-05,0.9303898881923336,0.0001819979926535
cov_oiii_5007_ew_hbeta_ew,480,24,-1392.1507568359375,0.949138641357422,6.898348773096602e-05,0.9119382401289566,0.0001285084079846
nii_6584_ew_mean,790,23,-1273.8531494140625,0.9903883337974548,0.0001569493365064,0.9693278427413852,0.0005107941631907
halpha_ew_mean,790,20,-1208.79833984375,0.9965510368347168,0.0002421654089196,0.9891682718867364,0.0007617852866061
oiii_5007_ew_mean,790,35,-1156.3955078125,0.9967264533042908,0.0003004725700254,0.98911069250161,0.0009713393310943
hbeta_ew_mean,790,23,-1242.0244140625,0.9967705011367798,0.0001940495420898,0.9895743365715272,0.0006310133786284
nii_6584_ew_std,790,25,-1296.737060546875,0.9638585448265076,0.0001347421463896,0.9257289613418724,0.0003120592828024
halpha_ew_std,790,22,-1256.0234375,0.968928337097168,0.0001767590666515,0.9373181965301228,0.0003876817123741
oiii_5007_ew_std,790,27,-1219.1962890625,0.9320820569992064,0.0002185243076999,0.8567247106638494,0.0005542417816988
hbeta_ew_std,790,17,-1279.989013671875,0.9563384056091307,0.0001557762653317,0.9149832308876172,0.0003274278217605
cov_nii_6584_ew_halpha_ew,790,20,-1401.2236328125,0.968260943889618,6.942102417127095e-05,0.9396812908119044,0.0001494169495263
cov_nii_6584_ew_oiii_5007_ew,790,26,-1446.989501953125,0.906361162662506,4.7859800823670666e-05,0.7847248482411008,0.0001106536716717
cov_nii_6584_ew_hbeta_ew,790,21,-1454.3876953125,0.9636736512184144,4.87040676154438e-05,0.9284734058933244,0.0001050271139452
cov_halpha_ew_oiii_5007_ew,790,26,-1362.97412109375,0.9420576095581056,8.664178943459986e-05,0.906387539561767,0.0001527538426971
cov_halpha_ew_hbeta_ew,790,15,-1370.7568359375,0.9632077217102052,8.79445594534627e-05,0.9297488201316856,0.0001836740867893
cov_oiii_5007_ew_hbeta_ew,790,24,-1392.1513671875,0.9491388201713562,6.898328575012017e-05,0.9119385384696124,0.0001285079726165
nii_6584_ew_mean,200,31,-1280.8924560546875,0.9917035102844238,0.0001354741212247,0.970332186384996,0.000494068477199
halpha_ew_mean,200,24,-1201.5400390625,0.996380090713501,0.0002541716398491,0.9895770624514588,0.0007330354293116
oiii_5007_ew_mean,200,30,-1152.776123046875,0.996414840221405,0.0003290779101235,0.989993387167944,0.000892601904781
hbeta_ew_mean,200,29,-1242.007568359375,0.9970781207084656,0.0001755656885816,0.9893678725273676,0.0006435096168739
nii_6584_ew_std,200,22,-1294.9110107421875,0.9621731638908386,0.0001410255593784,0.924859966958445,0.0003157104740198
halpha_ew_std,200,26,-1253.347900390625,0.9694082736968994,0.0001740286769523,0.938089303855086,0.000382912478057
oiii_5007_ew_std,200,24,-1213.666015625,0.9295313358306884,0.0002267313149479,0.8562431651223489,0.0005561045778594
hbeta_ew_std,200,20,-1281.42724609375,0.9567550420761108,0.0001542897899325,0.9139548090444348,0.0003313886159365
cov_nii_6584_ew_halpha_ew,200,21,-1402.268310546875,0.9674106240272522,7.128100256853833e-05,0.9369687431872484,0.0001561362675783
cov_nii_6584_ew_oiii_5007_ew,200,28,-1446.7947998046875,0.903054654598236,4.954977496687504e-05,0.7773300707661963,0.0001144546643646
cov_nii_6584_ew_hbeta_ew,200,20,-1456.3431396484375,0.9629262089729308,4.970624121753464e-05,0.9261966122280264,0.0001083702770121
cov_halpha_ew_oiii_5007_ew,200,30,-1362.474365234375,0.9456212520599364,8.131299972266268e-05,0.9060584970658094,0.0001532907638018
cov_halpha_ew_hbeta_ew,200,16,-1370.3592529296875,0.963110089302063,8.817787586219322e-05,0.930388967002738,0.0001820004011348
cov_oiii_5007_ew_hbeta_ew,200,25,-1392.7137451171875,0.9493291974067688,6.872507688251423e-05,0.912672672695922,0.0001274366515254
nii_6584_ew_mean,280,23,-1273.1651611328125,0.9903441667556764,0.0001576706623993,0.9684822601805678,0.0005248759453399
halpha_ew_mean,280,28,-1203.4254150390625,0.996542751789093,0.0002427511627479,0.989565916186613,0.0007338193356718
oiii_5007_ew_mean,280,37,-1154.240234375,0.9968937039375304,0.0002851219372724,0.9883122592357312,0.0010425605391019
hbeta_ew_mean,280,24,-1242.2015380859375,0.9967742562294006,0.0001938206527384,0.989634490410435,0.0006273725669537
nii_6584_ew_std,280,22,-1294.518310546875,0.9620739817619324,0.0001413952455063,0.9261341427398656,0.0003103568612563
halpha_ew_std,280,27,-1252.970458984375,0.9682894349098206,0.0001803936385342,0.9385749488142956,0.0003799088045989
oiii_5007_ew_std,280,27,-1221.769775390625,0.9332374334335328,0.000214807053524,0.8599986956013599,0.0005415767977129
hbeta_ew_std,280,22,-1281.783203125,0.9568575024604796,0.0001539241290998,0.916549825077156,0.0003213943470893
