Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,100,24,-1271.3623046875,0.9898954629898071,0.0001649979616139061,0.969902699323923,0.0005012208754511041
halpha_ew_mean,100,24,-1204.26318359375,0.9963244199752808,0.000258077433690851,0.9896798359828877,0.0007258074631665798
oiii_5007_ew_mean,100,24,-1154.15234375,0.9962021112442017,0.0003486008993642714,0.9899814673739168,0.00089366516475039
hbeta_ew_mean,100,20,-1246.3189697265625,0.9967550039291382,0.00019497821654034485,0.989713788055731,0.0006225730762144773
nii_6584_ew_std,100,19,-1295.72705078125,0.9611004590988159,0.00014502480750466982,0.9252192355308644,0.0003142009610916439
halpha_ew_std,100,20,-1252.5841064453125,0.9671277403831482,0.00018700222966415344,0.9388532814562452,0.0003781873404854638
oiii_5007_ew_std,100,28,-1218.310546875,0.9316798448562622,0.00021981841474630475,0.8560272717914865,0.0005569397330694977
hbeta_ew_std,100,20,-1280.035888671875,0.9563520550727844,0.00015572754320173577,0.9128747543341732,0.0003355482654369251
cov_nii_6584_ew_halpha_ew,100,30,-1404.5548095703125,0.969977855682373,6.566578772389336e-05,0.9396317054689138,0.00014953977859196322
cov_nii_6584_ew_oiii_5007_ew,100,33,-1442.231689453125,0.9033434391021729,4.9402181370986696e-05,0.7875041708391811,0.00010922507088931122
cov_nii_6584_ew_hbeta_ew,100,22,-1454.5447998046875,0.963711678981781,4.8653127972239105e-05,0.9289174689925145,0.00010437506744006138
cov_halpha_ew_oiii_5007_ew,100,24,-1367.0272216796875,0.9454550743103027,8.156146916408112e-05,0.9114944396916151,0.00014442056510300714
cov_halpha_ew_hbeta_ew,100,25,-1369.51123046875,0.9652984738349915,8.294705994543348e-05,0.9290180996828793,0.0001855845801274233
cov_oiii_5007_ew_hbeta_ew,100,26,-1393.2227783203125,0.9495008587837219,6.849225862816386e-05,0.9124086884159924,0.00012782188343081705
