algorithm,time,target,r2_train,mse_train,r2_test,mse_test,complexity,equation
GaussianMixture,0,nii_6584_ew,-0.9952879177162182,0.23563855854230178,-0.957960013789253,0.23464230715345988,4,N/A
GaussianMixture,0,halpha_ew,-0.992009017641986,0.4436252107384633,-0.9767117977069266,0.4461759198562965,5,N/A
GaussianMixture,0,oiii_5007_ew,-0.9953442419821981,0.5570940205513005,-1.0222361854579245,0.556362019016777,6,N/A
GaussianMixture,0,hbeta_ew,-0.98455877479754,0.36883063999069216,-0.9848872875639769,0.37272188275095947,5,N/A
