halpha_ew
1.4194587
0.8865418
1.0567194
1.3014638
1.2093245
1.1246723
0.19955401
1.0867933
0.7533701
0.8655188
1.5201471
1.0664136
0.9647411
1.0501435
1.3798255
1.0367666
0.78863716
1.1529671
1.1536809
1.085019
1.4466397
1.1581378
1.2303225
1.2126161
0.8343236
1.7852743
1.6544003
1.0951543
0.91303486
0.8309992
1.2340162
1.3551743
1.0571705
1.3326185
1.04582
0.8604318
1.4190758
1.6824268
0.9751735
0.04281448
0.59153587
0.9246961
1.292873
1.2455657
1.4595586
0.97176516
1.3181658
1.2709445
1.8297092
1.5712819
1.593661
1.4050245
1.369057
1.4035605
1.5020757
1.0434808
1.2898545
1.3412291
1.1557969
1.2250181
1.3098847
1.2532204
1.1863203
1.1424112
1.2044678
0.93584913
1.1702521
1.2222329
1.0476016
1.3042004
1.0290586
1.2420093
1.4751606
1.3462707
1.1968483
0.9748307
0.7027803
1.182437
1.0277835
0.5997109
0.71390724
0.08949124
0.50045043
0.9466681
0.70537126
1.1013187
1.4486209
0.14138393
0.5197902
0.7498666
0.39875403
1.6741908
1.2207596
0.98478323
1.2507021
1.294946
1.3335652
1.3026388
1.3997588
0.048856262
2.2215688
2.3159537
1.1334941
0.79646075
0.77136034
1.1540823
1.2142693
1.3392799
1.2871594
1.5326228
1.3947657
1.0296072
1.1423082
0.06791361
1.4339914
1.3202266
1.617917
1.6605338
1.4114703
1.3025415
1.3921956
1.295064
1.1673257
1.6782136
1.3007107
1.6134049
0.7355228
0.687198
0.735733
0.9815081
0.3158084
1.0570918
0.54289585
0.69748586
0.6143447
1.438803
1.2803737
1.2477125
1.525316
1.2106853
1.4204606
1.4814177
0.97851205
1.7618647
1.0563312
1.2588017
1.0692883
1.3997746
1.3184878
1.1874762
1.7423939
0.91897833
1.1267468
1.6510744
1.3638083
1.3884525
1.3614618
1.6855557
1.2074555
0.8329996
1.1335642
1.2825258
0.64622915
0.9597875
0.86174005
1.5988739
1.3965945
1.5281852
1.5752671
1.7618288
1.9620613
0.9768327
1.005354
0.7277551
0.6830557
0.78310025
0.8250144
1.432993
1.0671253
1.4376031
0.8038532
0.59949917
0.59149826
1.4593679
1.4215766
1.1974753
1.0906531
1.0770389
0.9218671
1.051276
0.81562155
1.5019147
0.83102775
0.8243868
0.84389
1.1814128
0.8552855
0.97593075
1.1610008
0.62166256
1.0249388
1.0232886
1.2847105
1.1604136
1.3677235
1.3270487
1.2282372
1.5513556
1.5367144
1.4936897
0.08373788
0.5801389
0.5235302
0.074515104
0.45661637
0.113883294
1.3925174
1.2440779
1.2400969
1.4430021
0.87324876
1.2301632
0.9184708
1.1193943
0.9722593
0.8147921
0.8528213
0.646461
0.99420476
1.2022041
0.87268394
1.1438305
1.3620225
1.2115809
1.4365604
1.5628749
1.4921163
0.9290681
0.62769645
0.21839023
1.0569072
0.9956875
0.46763676
1.4777797
1.2127943
1.5934901
0.16383089
1.1361508
0.76802
1.0171841
1.5482935
1.5134945
1.3409289
1.1686677
2.04227
1.0675454
1.0462756
1.001621
1.6743785
1.4465531
1.5827063
1.4353838
1.2262341
1.1815511
1.2859602
1.2774209
1.5563891
1.1601866
0.8365795
1.2065738
1.3221489
1.1285187
1.2027605
2.1587796
1.1883638
1.2963207
1.0527797
1.149111
1.1883608
1.8396099
1.4499178
1.5400898
0.6613541
0.9179077
1.0994904
1.3694174
1.2012775
1.1721737
1.1791197
1.358511
1.3233662
0.87774056
0.834446
0.95190626
0.7061892
1.4605159
1.1553543
1.4864309
1.5744934
1.4806112
1.1939198
0.99272025
1.4216845
0.6640904
1.1257223
0.8684276
1.5433359
1.4898081
1.5494002
1.4858314
