combo,complexity_nii_6584_ew,complexity_halpha_ew,complexity_oiii_5007_ew,complexity_hbeta_ew,r2_nii_6584_ew,r2_halpha_ew,r2_oiii_5007_ew,r2_hbeta_ew,mse_test_nii_6584_ew,mse_test_halpha_ew,mse_test_oiii_5007_ew,mse_test_hbeta_ew,mse_total
45-48-48-45,45,48,48,45,0.5376781225204468,0.747119128704071,0.5917304754257202,0.7217460870742798,0.054778589890928577,0.056167790685154546,0.11167644356041376,0.05084629435981709,0.27346911849631395
43-49-47-43,43,49,47,43,0.5395240187644958,0.7463195323944092,0.5916110873222351,0.7212280035018921,0.0545001875961745,0.05635883763550915,0.11167496598605615,0.05093583610717092,0.2734698273249107
43-49-48-43,43,49,48,43,0.5395240187644958,0.7463195323944092,0.5917304754257202,0.7212280035018921,0.0545001875961745,0.05635883763550915,0.11167644356041376,0.05093583610717092,0.2734713048992683
45-48-47-44,45,48,47,44,0.5376781225204468,0.747119128704071,0.5916110873222351,0.721671462059021,0.054778589890928577,0.056167790685154546,0.11167496598605615,0.050854788749363035,0.27347613531150233
45-48-48-44,45,48,48,44,0.5376781225204468,0.747119128704071,0.5917304754257202,0.721671462059021,0.054778589890928577,0.056167790685154546,0.11167644356041376,0.050854788749363035,0.2734776128858599
44-49-49-45,44,49,49,45,0.538781464099884,0.7463195323944092,0.5918325185775757,0.7217460870742798,0.05460980322267459,0.05635883763550915,0.11166307782829818,0.05084629435981709,0.27347801304629904
43-48-46-43,43,48,46,43,0.5395240187644958,0.747119128704071,0.5906524062156677,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.11187557556415675,0.05093583610717092,0.27347938995265675
44-47-46-45,44,47,46,45,0.538781464099884,0.7470830082893372,0.5906524062156677,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.11187557556415675,0.05084629435981709,0.273485534350929
44-49-49-44,44,49,49,44,0.538781464099884,0.7463195323944092,0.5918325185775757,0.721671462059021,0.05460980322267459,0.05635883763550915,0.11166307782829818,0.050854788749363035,0.27348650743584496
44-49-47-45,44,49,47,45,0.538781464099884,0.7463195323944092,0.5916110873222351,0.7217460870742798,0.05460980322267459,0.05635883763550915,0.11167496598605615,0.05084629435981709,0.273489901204057
44-49-48-45,44,49,48,45,0.538781464099884,0.7463195323944092,0.5917304754257202,0.7217460870742798,0.05460980322267459,0.05635883763550915,0.11167644356041376,0.05084629435981709,0.27349137877841456
47-49-44-45,47,49,44,45,0.5391425490379333,0.7463195323944092,0.591278076171875,0.7217460870742798,0.054551907544883246,0.05635883763550915,0.11173585711654588,0.05084629435981709,0.27349289665675536
47-45-49-45,47,45,49,45,0.5391425490379333,0.746122419834137,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.05643206615154384,0.11166307782829818,0.05084629435981709,0.2734933458845424
47-46-49-45,47,46,49,45,0.5391425490379333,0.7461231350898743,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.05643232816677107,0.11166307782829818,0.05084629435981709,0.2734936078997696
44-47-46-44,44,47,46,44,0.538781464099884,0.7470830082893372,0.5906524062156677,0.721671462059021,0.05460980322267459,0.05615386120428056,0.11187557556415675,0.050854788749363035,0.27349402874047496
47-44-49-45,47,44,49,45,0.5391425490379333,0.746117115020752,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.05643351845267544,0.11166307782829818,0.05084629435981709,0.27349479818567396
47-43-49-45,47,43,49,45,0.5391425490379333,0.746117115020752,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.05643351986105618,0.11166307782829818,0.05084629435981709,0.2734947995940547
44-49-47-44,44,49,47,44,0.538781464099884,0.7463195323944092,0.5916110873222351,0.721671462059021,0.05460980322267459,0.05635883763550915,0.11167496598605615,0.050854788749363035,0.27349839559360295
44-48-46-45,44,48,46,45,0.538781464099884,0.747119128704071,0.5906524062156677,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.11187557556415675,0.05084629435981709,0.273499463831803
44-49-48-44,44,49,48,44,0.538781464099884,0.7463195323944092,0.5917304754257202,0.721671462059021,0.05460980322267459,0.05635883763550915,0.11167644356041376,0.050854788749363035,0.27349987316796054
47-49-43-45,47,49,43,45,0.5391425490379333,0.7463195323944092,0.5911560654640198,0.7217460870742798,0.054551907544883246,0.05635883763550915,0.11174325465546278,0.05084629435981709,0.2735002941956723
47-49-44-44,47,49,44,44,0.5391425490379333,0.7463195323944092,0.591278076171875,0.721671462059021,0.054551907544883246,0.05635883763550915,0.11173585711654588,0.050854788749363035,0.27350139104630133
47-45-49-44,47,45,49,44,0.5391425490379333,0.746122419834137,0.5918325185775757,0.721671462059021,0.054551907544883246,0.05643206615154384,0.11166307782829818,0.050854788749363035,0.2735018402740883
47-46-49-44,47,46,49,44,0.5391425490379333,0.7461231350898743,0.5918325185775757,0.721671462059021,0.054551907544883246,0.05643232816677107,0.11166307782829818,0.050854788749363035,0.27350210228931554
