p_correcao,nii_6584_ew,halpha_ew,oiii_5007_ew,hbeta_ew,atflux,atmass,aZflux,aZmass,mass,Av
59.05261484660626,0.9410555264960544,1.298665950238658,0.16326571774245965,0.6134972990416856,9.377384875899176,9.863706441545622,-0.5800865220093678,-0.4230219121579855,9.822007151298855,0.79
59.05261484660626,1.0210606074124613,1.1155048711176982,0.9522971786735207,0.5720114406112335,9.616530665971569,9.791049159841853,-0.2356055481086736,-0.1765573371473038,10.140203112824064,1.1375
59.05261484660626,0.17086359514678692,0.7938238384352739,0.094455888739498,0.21089136919775153,9.837496063772589,9.899350686880863,-0.063847461830816,0.3118777020943996,10.277331818966282,0.2614
59.05261484660626,0.8308369972855911,1.3369457271198673,0.14813038849970706,0.6537484684885702,8.990467157765483,9.206670671840095,-0.4403944146202797,-0.0158574136991106,9.621420373940357,1.6103
59.05261484660626,0.910789685102623,1.457365506555169,0.6901459425918071,0.7030759061939675,9.193474606935098,9.36487025254342,-0.9043956011491578,-0.8665821094751917,8.405252420813026,0.3095
59.05261484660626,0.6304359852783048,1.134326111333766,0.7581222083830825,0.5196440795088252,9.605823611174046,9.761081807811474,-0.7834964156786784,-0.4834340003491932,8.305974414396303,0.0
59.05261484660626,1.0389323511370283,1.6755584811640838,1.0800016124220244,0.9877722674743867,9.129325279746396,9.85286125277578,-1.1563444785314518,-1.1670641998326834,8.012782407379106,0.3461
59.05261484660626,0.337922697480899,0.9391640365440503,0.10595254347958774,0.20189937607737712,9.002932291249351,9.354704277177412,-0.4103076795465329,-0.6720602254911652,8.910168529974964,0.49
59.05261484660626,0.5728452742285692,0.9591050408172979,-0.2000989651364498,0.3288236022512895,9.670270983873072,9.987821622906692,-0.9090552745446244,-0.527016622624525,9.482667816431778,0.1563
59.05261484660626,0.5698593497046021,0.9698225346281921,-0.28877777452169506,0.24168655001189016,9.464886870989243,9.882364368247725,-0.5802334462012583,-0.4973459895383802,10.01189171111397,0.55
59.05261484660626,0.8561092713016893,1.1426172288838385,-0.31055406528407303,0.4867350812070381,9.242259286055926,9.615770604249722,-0.2969515199045671,-0.2508258114255839,9.919057162017172,1.01
59.05261484660626,0.3875021472371177,-0.06270378635616558,-0.2707675884414263,-0.45760901578045277,9.9187010013226,9.966596092193758,-0.2075755788704539,0.0347557926620956,10.5134306984441,0.3797
59.05261484660626,0.678093480484817,1.2589596496230175,0.4062716128889726,0.5884889124383104,8.399682320784633,9.072621785912578,-0.3240071464119858,-0.7530847251101326,9.457940908351045,1.7302
59.05261484660626,0.23194192606323938,0.5737270985983902,0.5693148720241912,-0.11415420646809027,9.813758406874998,9.94460158533939,-0.3794698440034921,-0.117594217362877,9.750906251549935,0.1138
59.05261484660626,0.8108096910705135,1.4671268690420876,0.49127475136264476,0.742296653059151,9.337702652660033,9.862343812471495,-0.7471078238781841,-0.6528619452081482,9.532308393275416,0.31
59.05261484660626,0.9294718751352935,1.486722231934477,0.5943516757442906,0.8750168782583199,8.891890296251566,9.536731890700755,0.0056066498622729,-0.4167729159636097,9.14158458758362,0.8628
59.05261484660626,1.0683154894047837,1.6319915165157757,0.8070619674018898,0.9214794698353834,9.219933625227366,9.931070445034344,-0.6892064288724593,-0.8926609777686795,9.411114418550904,0.8476
59.05261484660626,0.5665875007948904,0.5100574479555291,-0.07668845738795425,-0.0576676294905418,9.599900360458763,9.765664680035629,-0.2015340381552987,-0.0368124966779057,9.836653826415644,0.05
59.05261484660626,0.7594487127447671,1.3189733491454934,-0.04236104497302129,0.5871982348390525,9.303943087228236,9.856502742942943,-0.5427795734415647,-0.8626449285687791,9.344800829201509,1.2563
59.05261484660626,0.6775938606289735,1.2092177844771974,-0.2522187690409601,0.5376229173248848,9.438070044762036,9.759569227326516,-0.4737565467386347,-0.6423015372243371,8.973819863073116,0.7179
59.05261484660626,1.0877519392939454,1.3839323427196744,0.3669432218657121,0.8201153710042947,9.329145113110885,9.842740406258244,-0.5355064755522461,-0.68329212641113,9.335315452812289,0.3301
59.05261484660626,0.9447426055490428,1.8230724553967599,1.2760798083702902,1.0539007767695656,8.729656033438786,9.235003212560658,-0.5522453790355899,-0.6839907068626908,8.689207600753706,0.6202
59.05261484660626,0.7240079923994209,0.9329069288346377,-0.06899686202121567,0.23289309048492524,9.3435960704429,9.682271316202318,-0.38362617235342,-0.0166384084290383,9.919712849360891,0.4299
59.05261484660626,1.3714006958506504,1.7300230285349114,0.9271126937687683,1.177504012207887,9.153361126439384,9.572691797997598,-1.066646362156157,-1.306743522034159,8.809197314743185,0.3202
59.05261484660626,-0.4807087484357424,-0.22098868053033383,-0.02031138238530672,-0.6114782495398398,9.78967270652387,9.971118905091904,0.2624532590381432,0.3655736169707522,10.068942433766402,0.3322
59.05261484660626,-0.28436742473439347,-0.8958016253299849,-0.05217257562029576,-0.867186535248338,10.035608822712884,10.03560882271288,-0.0449556685633629,0.0831905486328821,10.36993907902924,0.1437
59.05261484660626,0.7245097513043692,1.162736812544836,0.1939561234951449,0.6093990481419367,9.483282292165637,9.847117865763622,-0.6045403773323889,-0.8074666982762013,9.621863543792475,0.71
59.05261484660626,0.5161928134468229,0.7995131072795204,0.46452544749073554,0.1618600099806467,9.563164352813208,9.859393350904252,-0.1727934103932804,0.4053386080385916,9.6742023132687,0.1803
59.05261484660626,0.041231441606442265,0.6040505380603154,-0.29146811069958445,0.11709004023653477,9.581176218868832,9.839733894783752,-0.0889447850798746,-0.0629471547343323,9.657879656593318,0.5642
59.05261484660626,0.7921007374742777,1.1335496344289147,0.4766453483183476,0.399737006127637,9.767449927790697,9.959379168809557,-0.3121452359856953,0.0009841311821551,10.12744173200536,0.2707
59.05261484660626,0.790120930986105,1.1915814101942466,-0.10689091877998866,0.6991340628707445,8.616945306392562,8.89005762807662,0.0812131745034286,0.1492967146261934,9.380751963498923,1.6154
59.05261484660626,0.4717220915908513,0.9942651589409286,0.17764059425093692,0.4604957274639371,8.68318740852705,9.203560991648422,-0.1284847945445638,-0.1334036971656233,8.059067122428957,0.8176
59.05261484660626,0.25136249899218877,0.4153550076402766,-0.558874322922948,-0.4335424498591298,9.756750375350682,9.875655889646223,0.1397894041271773,0.18238498593408,9.913967946621336,0.1992
59.05261484660626,0.5597167207700384,0.8280342118058256,0.04821080364844821,0.22364952515040243,9.211393130473748,9.43098470247848,-0.1693149542096782,-0.1556358875967178,9.465321867462258,0.3769
59.05261484660626,0.9982877746485891,1.4419338080793718,0.3809060693496285,0.8980877478798753,9.458007864482946,9.905827514868289,-0.4953836381480859,-0.4979457560518487,9.674423871687315,0.4901
59.05261484660626,0.8649529887489148,1.3152699500678042,0.16577360188755935,0.5504619917370579,9.23212745105604,9.448233824805358,-0.5665446788809516,-0.3838595288695263,9.37597802076158,0.45
59.05261484660626,0.7906169019175457,1.3040836006190701,0.6975099655997583,0.5830571309208621,9.076355611044912,9.680514430379182,-0.5404304037934555,-0.885580832028346,9.343075605556493,0.43
59.05261484660626,0.9351412181987663,1.1618082352200767,0.3368752461949054,0.5733359562507961,9.466256949647052,9.795287903578206,-0.4573786624802345,-0.3594956927530303,9.876726914096274,0.5668
59.05261484660626,0.5757249698371143,1.1774349800426274,0.4173265389267228,0.6589639093417117,9.319886568985622,9.800087353832094,-0.213519360611979,-0.4543728695844923,9.518496830970392,0.4647
59.05261484660626,0.7638964091839873,1.4315961025729835,0.606741181633476,0.6737444624241918,8.75011434872122,9.637814784767908,-0.7679434125570844,-1.559925110569555,8.700270937356438,0.53
59.05261484660626,0.05387968177687752,0.6096666428732751,-0.5114902771369967,-0.07249605864808623,9.590838017200928,9.903617097996154,-0.5687642596165563,-0.4710766581324681,9.68965242863806,0.5182
59.05261484660626,1.0110031058061466,1.529390170845815,0.6383194936204984,0.8800842936211554,9.479566831174637,9.94213298216409,-0.9470700136828432,-0.7549749944388667,9.40895189585026,0.1714
59.05261484660626,0.26195136607230274,-0.34507801049911624,0.16079025269250857,-0.7571319821410704,9.78649340093304,9.917710223532524,-0.0690909511276179,0.1772288376426209,10.203410961329448,0.1667
59.05261484660626,0.5769449103543527,0.9904038176457169,0.4747805676678589,0.3033237509557912,9.571462065859512,9.853793862946556,-0.5870381267169098,-0.2119292320722898,9.856463642113791,0.1011
59.05261484660626,0.6300462851739732,0.8877952938153488,-0.28868665192930243,0.1837934633543486,9.49652578517684,9.778676284300431,-0.3822800381433212,-0.3629295691529919,9.047765362535229,0.2193
