p_correcao,nii_6584_ew,halpha_ew,oiii_5007_ew,hbeta_ew,atflux,atmass,aZflux,aZmass,mass,Av
59.05261484660626,1.0170912481506669,1.2607140228930853,0.49937649878246887,0.5625670959528519,9.377384875899176,9.863706441545622,-0.5800865220093678,-0.4230219121579855,9.822007151298855,0.79
59.05261484660626,0.7149130617295426,0.6227907541352729,0.15684303143058886,0.13320634363693,9.616530665971569,9.791049159841853,-0.2356055481086736,-0.1765573371473038,10.140203112824064,1.1375
59.05261484660626,0.05835361161359848,0.20935970783527488,-0.5559233083989039,-0.24561842951812526,9.837496063772589,9.899350686880863,-0.063847461830816,0.3118777020943996,10.277331818966282,0.2614
59.05261484660626,0.7530770201885844,1.2481504462471422,-0.393651469033543,0.5574850364110564,8.990467157765483,9.206670671840095,-0.4403944146202797,-0.0158574136991106,9.621420373940357,1.6103
59.05261484660626,0.6047664956152392,1.3960116045245528,0.2907116078998054,0.7308265841802415,9.193474606935098,9.36487025254342,-0.9043956011491578,-0.8665821094751917,8.405252420813026,0.3095
59.05261484660626,0.5602325822483045,1.1751917368496334,0.30330629225044137,0.5264804916970154,9.605823611174046,9.761081807811474,-0.7834964156786784,-0.4834340003491932,8.305974414396303,0.0
59.05261484660626,0.8506502262913127,1.363784179282609,0.6436206319128004,0.786575847184022,9.129325279746396,9.85286125277578,-1.1563444785314518,-1.1670641998326834,8.012782407379106,0.3461
59.05261484660626,0.8031469322159823,1.4639324091305663,0.7517312406967822,0.9030795600289049,9.002932291249351,9.354704277177412,-0.4103076795465329,-0.6720602254911652,8.910168529974964,0.49
59.05261484660626,0.39285458395797546,0.8511228576497742,-0.32385990235884826,0.20182263311197624,9.670270983873072,9.987821622906692,-0.9090552745446244,-0.527016622624525,9.482667816431778,0.1563
59.05261484660626,0.8149111952294796,0.9668074469927329,0.12988023082886924,0.2398279178439292,9.464886870989243,9.882364368247725,-0.5802334462012583,-0.4973459895383802,10.01189171111397,0.55
59.05261484660626,0.7159881580646434,1.2847832926512641,-0.22361048747894885,0.6426546271833193,9.242259286055926,9.615770604249722,-0.2969515199045671,-0.2508258114255839,9.919057162017172,1.01
59.05261484660626,0.6642856599431983,0.5967369927744313,-0.2665921113752648,0.23060553025920372,9.9187010013226,9.966596092193758,-0.2075755788704539,0.0347557926620956,10.5134306984441,0.3797
59.05261484660626,0.9266745374793524,1.4755389112745385,0.49703483481526556,0.7427371476882204,8.399682320784633,9.072621785912578,-0.3240071464119858,-0.7530847251101326,9.457940908351045,1.7302
59.05261484660626,-0.13854167922524974,0.20019114810229255,-1.0208647412448293,-0.3376963791263482,9.813758406874998,9.94460158533939,-0.3794698440034921,-0.117594217362877,9.750906251549935,0.1138
59.05261484660626,1.0075635651775616,1.6286248501524176,0.6209699310446379,0.8840194580883525,9.337702652660033,9.862343812471495,-0.7471078238781841,-0.6528619452081482,9.532308393275416,0.31
59.05261484660626,0.990879896872327,1.549575332984158,0.14297139696768107,1.078965523803951,8.891890296251566,9.536731890700755,0.0056066498622729,-0.4167729159636097,9.14158458758362,0.8628
59.05261484660626,1.213328650778056,1.7086232658657465,0.6159642841526058,1.0013435992136768,9.219933625227366,9.931070445034344,-0.6892064288724593,-0.8926609777686795,9.411114418550904,0.8476
59.05261484660626,0.28058528818245676,0.44183163632687833,0.3673071350530809,-0.06841177934212272,9.599900360458763,9.765664680035629,-0.2015340381552987,-0.0368124966779057,9.836653826415644,0.05
59.05261484660626,0.33615883513998424,0.9807298123994355,0.6696009686480835,0.3655707305063079,9.303943087228236,9.856502742942943,-0.5427795734415647,-0.8626449285687791,9.344800829201509,1.2563
59.05261484660626,0.49520306567616423,1.1322663270125113,-0.06322597355985474,0.4921286664572705,9.438070044762036,9.759569227326516,-0.4737565467386347,-0.6423015372243371,8.973819863073116,0.7179
59.05261484660626,0.6331616955414301,1.2417370250401734,0.23964344335216098,0.5615473338716862,9.329145113110885,9.842740406258244,-0.5355064755522461,-0.68329212641113,9.335315452812289,0.3301
59.05261484660626,0.806320555921981,1.7393772072728386,1.2398411530556106,0.9730245360820183,8.729656033438786,9.235003212560658,-0.5522453790355899,-0.6839907068626908,8.689207600753706,0.6202
59.05261484660626,0.7052780158009826,0.9459103054807882,0.13801843910932465,0.3187931468476723,9.3435960704429,9.682271316202318,-0.38362617235342,-0.0166384084290383,9.919712849360891,0.4299
59.05261484660626,0.945801712064857,1.6691636864788788,0.7559010070171607,0.8730293910911543,9.153361126439384,9.572691797997598,-1.066646362156157,-1.306743522034159,8.809197314743185,0.3202
59.05261484660626,-0.3328508537539017,-0.24649169991664321,-0.02316499807022887,-0.41821130718903154,9.78967270652387,9.971118905091904,0.2624532590381432,0.3655736169707522,10.068942433766402,0.3322
59.05261484660626,-0.28028821244806557,-0.15435439448250549,-0.18405168024964055,-0.3567261135700801,10.035608822712884,10.03560882271288,-0.0449556685633629,0.0831905486328821,10.36993907902924,0.1437
59.05261484660626,0.7704994753372999,1.2092651858382506,0.6282828955609787,0.5316715786105412,9.483282292165637,9.847117865763622,-0.6045403773323889,-0.8074666982762013,9.621863543792475,0.71
59.05261484660626,0.37708293970660456,0.34417571806307645,-0.08234134890378353,-0.30196233359034275,9.563164352813208,9.859393350904252,-0.1727934103932804,0.4053386080385916,9.6742023132687,0.1803
