p_correcao,nii_6584_ew,halpha_ew,oiii_5007_ew,hbeta_ew,atflux,atmass,aZflux,aZmass,mass,Av
64.47305674773486,0.943996169100315,1.5967586396777949,0.21417257319846744,0.8152429744214869,9.377384875899176,9.863706441545622,-0.5800865220093678,-0.4230219121579855,9.822007151298855,0.79
64.47305674773486,0.6689208670433263,0.7397899208302928,0.1440453888933956,0.11643409571413026,9.616530665971569,9.791049159841853,-0.2356055481086736,-0.1765573371473038,10.140203112824064,1.1375
64.47305674773486,0.03619438347358661,0.22196898268932297,-0.41400504010959516,-0.2298217438987206,9.837496063772589,9.899350686880863,-0.063847461830816,0.3118777020943996,10.277331818966282,0.2614
64.47305674773486,0.7595046259513234,1.2062498506244663,-0.42827758325780063,0.687644719765966,8.990467157765483,9.206670671840095,-0.4403944146202797,-0.0158574136991106,9.621420373940357,1.6103
64.47305674773486,0.5930651917918204,1.389705335542746,0.2900202809328854,0.7348147789110953,9.193474606935098,9.36487025254342,-0.9043956011491578,-0.8665821094751917,8.405252420813026,0.3095
64.47305674773486,0.6397271014216958,1.1665098975636419,0.24844742272660622,0.4999888163805267,9.605823611174046,9.761081807811474,-0.7834964156786784,-0.4834340003491932,8.305974414396303,0.0
64.47305674773486,0.788905130265932,1.384971554768751,0.6984022902201285,0.7436613543098154,9.129325279746396,9.85286125277578,-1.1563444785314518,-1.1670641998326834,8.012782407379106,0.3461
64.47305674773486,0.951589761842365,1.4195069776992415,0.8491566000644892,0.7039682909162046,9.002932291249351,9.354704277177412,-0.4103076795465329,-0.6720602254911652,8.910168529974964,0.49
64.47305674773486,0.3928822214990638,0.8442022177494652,-0.342899127092647,0.19955909946220202,9.670270983873072,9.987821622906692,-0.9090552745446244,-0.527016622624525,9.482667816431778,0.1563
64.47305674773486,0.8981608383076569,0.9297149291639427,0.1294492334331498,0.2339677614987541,9.464886870989243,9.882364368247725,-0.5802334462012583,-0.4973459895383802,10.01189171111397,0.55
64.47305674773486,0.704960156260517,1.3344624679499435,-0.22376774521482373,0.6038269037037985,9.242259286055926,9.615770604249722,-0.2969515199045671,-0.2508258114255839,9.919057162017172,1.01
64.47305674773486,0.37208597746967037,0.6018305791831446,-0.0892655045407868,0.14269262185916354,9.9187010013226,9.966596092193758,-0.2075755788704539,0.0347557926620956,10.5134306984441,0.3797
64.47305674773486,0.8983783214025923,1.3943625626846672,0.5059138251230011,0.8836065101436209,8.399682320784633,9.072621785912578,-0.3240071464119858,-0.7530847251101326,9.457940908351045,1.7302
64.47305674773486,-0.21262538870346215,-0.025812039432569822,-0.3814697012339761,-0.6414987539414928,9.813758406874998,9.94460158533939,-0.3794698440034921,-0.117594217362877,9.750906251549935,0.1138
64.47305674773486,0.9773539467570075,1.6941439364107267,0.6477389812737018,0.8482424906883583,9.337702652660033,9.862343812471495,-0.7471078238781841,-0.6528619452081482,9.532308393275416,0.31
64.47305674773486,1.2153547906856228,1.5799595842140954,0.19490656842523363,0.7993243701853495,8.891890296251566,9.536731890700755,0.0056066498622729,-0.4167729159636097,9.14158458758362,0.8628
64.47305674773486,1.2110610558870134,1.706099691108439,0.6079000885949211,1.0043460834212319,9.219933625227366,9.931070445034344,-0.6892064288724593,-0.8926609777686795,9.411114418550904,0.8476
64.47305674773486,0.3742642020522406,0.4594870222735288,0.2721193341562327,-0.1373263022632208,9.599900360458763,9.765664680035629,-0.2015340381552987,-0.0368124966779057,9.836653826415644,0.05
64.47305674773486,0.9752111770780643,1.4008149230978977,-0.40040490574349774,0.6868764893951013,9.303943087228236,9.856502742942943,-0.5427795734415647,-0.8626449285687791,9.344800829201509,1.2563
64.47305674773486,0.49513912441381736,1.151460102336157,-0.07380872078919742,0.5047914496171408,9.438070044762036,9.759569227326516,-0.4737565467386347,-0.6423015372243371,8.973819863073116,0.7179
64.47305674773486,0.6197413464637217,1.2527968718751148,0.23830037493689177,0.5482414249346946,9.329145113110885,9.842740406258244,-0.5355064755522461,-0.68329212641113,9.335315452812289,0.3301
64.47305674773486,0.7968013345887283,1.7418041943442146,1.2518118647850587,0.9862494956827629,8.729656033438786,9.235003212560658,-0.5522453790355899,-0.6839907068626908,8.689207600753706,0.6202
64.47305674773486,0.6998397212909395,0.9567457117083947,0.1426085539257586,0.30526444977203043,9.3435960704429,9.682271316202318,-0.38362617235342,-0.0166384084290383,9.919712849360891,0.4299
64.47305674773486,0.9366570290657666,1.6505985890109376,0.774509113566222,0.9385344547752499,9.153361126439384,9.572691797997598,-1.066646362156157,-1.306743522034159,8.809197314743185,0.3202
64.47305674773486,-0.2866891597075425,0.34162299298354204,-0.5549675660894904,-0.4532783708245235,9.78967270652387,9.971118905091904,0.2624532590381432,0.3655736169707522,10.068942433766402,0.3322
64.47305674773486,-0.10610881506877365,-0.14417891816148737,-0.22637189721246703,-0.3218692283604718,10.035608822712884,10.03560882271288,-0.0449556685633629,0.0831905486328821,10.36993907902924,0.1437
64.47305674773486,0.7706729450996246,1.1848341628085317,0.6631157163015599,0.5057207279307778,9.483282292165637,9.847117865763622,-0.6045403773323889,-0.8074666982762013,9.621863543792475,0.71
64.47305674773486,0.22380422382693493,0.4200524169725859,-0.08268449432448917,-0.2191063484943186,9.563164352813208,9.859393350904252,-0.1727934103932804,0.4053386080385916,9.6742023132687,0.1803
64.47305674773486,0.27848970340705814,0.5077344413154716,-0.3359429251768582,-0.10218609822005362,9.581176218868832,9.839733894783752,-0.0889447850798746,-0.0629471547343323,9.657879656593318,0.5642
64.47305674773486,0.25800416856370334,0.4488316150208356,-0.32100757184645384,-0.17155726209329128,9.767449927790697,9.959379168809557,-0.3121452359856953,0.0009841311821551,10.12744173200536,0.2707
64.47305674773486,0.8268540890174098,1.3284771866086773,0.3337115383631053,0.5914994139420782,8.616945306392562,8.89005762807662,0.0812131745034286,0.1492967146261934,9.380751963498923,1.6154
64.47305674773486,0.5562641137162032,0.9985619174606997,0.007715026939890041,0.4518097523432061,8.68318740852705,9.203560991648422,-0.1284847945445638,-0.1334036971656233,8.059067122428957,0.8176
64.47305674773486,-0.15713847825752186,0.20517199426244076,-0.5136531043377569,-0.4226107768241652,9.756750375350682,9.875655889646223,0.1397894041271773,0.18238498593408,9.913967946621336,0.1992
64.47305674773486,0.577930388606683,0.995257460315693,0.10908693374535092,0.4293041921502207,9.211393130473748,9.43098470247848,-0.1693149542096782,-0.1556358875967178,9.465321867462258,0.3769
64.47305674773486,0.263492455899619,0.8687810618765588,-0.4338708631030034,0.14419467369420896,9.458007864482946,9.905827514868289,-0.4953836381480859,-0.4979457560518487,9.674423871687315,0.4901
64.47305674773486,0.44267160590917565,1.2035395038084222,-0.0885643739581341,0.36282630967776847,9.23212745105604,9.448233824805358,-0.5665446788809516,-0.3838595288695263,9.37597802076158,0.45
64.47305674773486,0.35855586579134024,0.9000274210548551,0.3525299790904823,0.2083772950689915,9.076355611044912,9.680514430379182,-0.5404304037934555,-0.885580832028346,9.343075605556493,0.43
