Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,500,45,-1266.3350830078125,0.9920014142990112,0.00013060975653909513,0.9700235596447804,0.000499208146253913
halpha_ew_mean,500,49,-1188.4163818359375,0.9968728423118591,0.00021956997816616013,0.9892734386986681,0.0007543890032862936
oiii_5007_ew_mean,500,32,-1163.057861328125,0.9967623353004456,0.0002971822615823871,0.9891762410467596,0.0009654923219976243
hbeta_ew_mean,500,33,-1236.5120849609375,0.9969690442085266,0.0001821170207053597,0.9893793239008527,0.0006428165223843842
nii_6584_ew_std,500,45,-1273.2371826171875,0.9665424227714539,0.00012473597196427876,0.922209345416923,0.000326847399962578
halpha_ew_std,500,45,-1229.47265625,0.9706447720527649,0.0001669947875279251,0.9340743899720152,0.00040774438465613933
oiii_5007_ew_std,500,46,-1205.5802001953125,0.9370681047439575,0.00020248180123633007,0.8493752974768309,0.000582672028659701
hbeta_ew_std,500,39,-1253.2249755859375,0.9600486755371094,0.000142538761865016,0.9153987011581299,0.0003258277077230098
cov_nii_6584_ew_halpha_ew,500,43,-1390.603515625,0.9739214181900024,5.7040247214331955e-05,0.9366543442572296,0.0001569150728559796
cov_nii_6584_ew_oiii_5007_ew,500,49,-1425.1922607421875,0.9083717465400696,4.6832171652048615e-05,0.785345838389779,0.00011033447626314675
cov_nii_6584_ew_hbeta_ew,500,45,-1438.21728515625,0.9690271019935608,4.15264715837605e-05,0.9237979487023629,0.00011189238945957522
cov_halpha_ew_oiii_5007_ew,500,41,-1348.563720703125,0.9477993845939636,7.805600687262285e-05,0.9045546746460938,0.0001557446535112846
cov_halpha_ew_hbeta_ew,500,42,-1352.5865478515625,0.9671289324760437,7.857170390970571e-05,0.9271789941675783,0.00019039298372527447
cov_oiii_5007_ew_hbeta_ew,500,45,-1373.3145751953125,0.9528067111968994,6.400851939019048e-05,0.9112067226635614,0.0001295759104400794
