Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,900,45,-1284.0966796875,0.9956169724464417,0.00011996583371583898,0.9877661234390231,0.0003517912211179246
halpha_ew_mean,900,45,-1255.336669921875,0.9987150430679321,0.00014532030207358812,0.9961382089861771,0.0004454741115226861
oiii_5007_ew_mean,900,41,-1199.326171875,0.9979639649391174,0.00022568764679812872,0.9932362079722653,0.0007380745032026146
hbeta_ew_mean,900,45,-1285.0035400390625,0.9987139105796814,0.00011924267238245872,0.9959404504067235,0.00038472268951691193
nii_6584_ew_std,900,47,-1302.9598388671875,0.9483697414398193,0.00010231415071720147,0.8440225349280588,0.0003153954401746008
halpha_ew_std,900,43,-1305.3052978515625,0.989237904548645,0.00010072675465921837,0.9267912767500619,0.0007279605312030184
oiii_5007_ew_std,900,39,-1169.820556640625,0.8257829546928406,0.00027474841322568106,0.6159179133891135,0.0007359715508527605
hbeta_ew_std,900,41,-1308.5743408203125,0.9854364395141602,0.00010190314839823584,0.958667744429364,0.0003067114712686058
cov_nii_6584_ew_halpha_ew,900,41,-1519.3883056640625,0.9830095171928406,2.4171931316117236e-05,0.9245129484906878,0.00012403567214968253
cov_nii_6584_ew_oiii_5007_ew,900,42,-1497.8935546875,0.9620144963264465,2.8843783686845505e-05,0.8879877306484836,0.00010025412743436581
cov_nii_6584_ew_hbeta_ew,900,43,-1533.180419921875,0.9757784605026245,2.204849131050352e-05,0.9216532156866045,8.035376697906711e-05
cov_halpha_ew_oiii_5007_ew,900,43,-1404.239501953125,0.9646142721176147,5.568211351929762e-05,0.870305834144351,0.00023607694814424402
cov_halpha_ew_hbeta_ew,900,40,-1447.4686279296875,0.9889624118804932,4.0368936675670394e-05,0.9590471571394515,0.00016496093342791127
cov_oiii_5007_ew_hbeta_ew,900,39,-1415.304443359375,0.9565939903259277,5.1722462688811415e-05,0.855749310027826,0.00019260393074978926
