Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,100,53,-1273.279296875,0.9964823722839355,0.0001247009397317806,0.9931610108913528,0.00025422775001475055
halpha_ew_mean,100,50,-1287.2083740234375,0.99917072057724,0.00011750280842156895,0.9984034872918692,0.00023007065927934037
oiii_5007_ew_mean,100,42,-1177.390380859375,0.9979069828987122,0.0002526450020114935,0.9951759519369199,0.0005717093149127046
hbeta_ew_mean,100,40,-1301.4051513671875,0.9990742206573486,0.00010689178987182027,0.9980637505658235,0.00022811018082951552
nii_6584_ew_std,100,47,-1318.9832763671875,0.8799887299537659,9.830092496584509e-05,0.7385841971437694,0.00027204539208053677
halpha_ew_std,100,49,-1324.5301513671875,0.9663565158843994,8.861014241628534e-05,0.904249606145154,0.0002813456238661123
oiii_5007_ew_std,100,43,-1180.3016357421875,0.8778095841407776,0.00024778922049122624,0.7641862800767503,0.0005961122527684661
hbeta_ew_std,100,51,-1319.7205810546875,0.9569532871246338,9.149732093023479e-05,0.911085698739569,0.00020706785802323128
cov_nii_6584_ew_halpha_ew,100,51,-1536.9486083984375,0.9365790486335754,2.2987058782805082e-05,0.8597313332779515,6.228984454131739e-05
cov_nii_6584_ew_oiii_5007_ew,100,37,-1503.5975341796875,0.9447453618049622,3.0694421463953616e-05,0.8562020620069893,8.960933603922154e-05
cov_nii_6584_ew_hbeta_ew,100,53,-1578.4232177734375,0.9211013913154602,1.686144196878552e-05,0.8287704763214451,4.406002566583918e-05
cov_halpha_ew_oiii_5007_ew,100,45,-1500.5159912109375,0.9638659954071045,2.7412718797175926e-05,0.8377186965082043,0.00012935601963319092
cov_halpha_ew_hbeta_ew,100,48,-1513.1588134765625,0.960297703742981,2.605282135981283e-05,0.9070070788662622,6.783950608470274e-05
cov_oiii_5007_ew_hbeta_ew,100,41,-1490.0955810546875,0.9519606232643127,3.0382939513807377e-05,0.7357819397450669,0.00017867587727245284
