Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,900,51,-1269.927001953125,0.9964028596878052,0.00012751927465693935,0.9927280471144324,0.0002703224396093268
halpha_ew_mean,900,41,-1277.666748046875,0.9991453289985657,0.0001211063404205243,0.9984373583344521,0.00022518956246260523
oiii_5007_ew_mean,900,43,-1167.48046875,0.9979085326194763,0.0002524576884964144,0.9951792400832725,0.0005713196289323768
hbeta_ew_mean,900,43,-1301.36474609375,0.9990739822387695,0.00010692062892255406,0.9980416021838887,0.0002307194889687809
nii_6584_ew_std,900,43,-1311.53955078125,0.8820332884788513,9.662625539341625e-05,0.7440523686692655,0.000266354875859391
halpha_ew_std,900,43,-1323.97265625,0.9662312269210815,8.894009549362882e-05,0.9081725262527707,0.0002698188158748317
oiii_5007_ew_std,900,40,-1179.3548583984375,0.8810756206512451,0.000241166000037939,0.7649098750478278,0.0005942830808761718
hbeta_ew_std,900,45,-1325.152587890625,0.957073986530304,9.124072779235996e-05,0.9080520573953872,0.0002141327464185248
cov_nii_6584_ew_halpha_ew,900,41,-1537.46826171875,0.9408828020095825,2.1427160517594943e-05,0.8455553563462364,6.85850451726002e-05
cov_nii_6584_ew_oiii_5007_ew,900,45,-1507.39208984375,0.9528639912605286,2.6184453541820377e-05,0.843028073680766,9.78188581184513e-05
cov_nii_6584_ew_hbeta_ew,900,45,-1577.221923828125,0.9204670786857605,1.6997015415300645e-05,0.8295753458805979,4.3852920181504005e-05
cov_halpha_ew_oiii_5007_ew,900,42,-1488.16455078125,0.9580538868904114,3.182199604052338e-05,0.8529906724150242,0.0001171825777595243
cov_halpha_ew_hbeta_ew,900,42,-1524.7833251953125,0.9632583260536194,2.4110072078463435e-05,0.9082982512641403,6.689757957379893e-05
cov_oiii_5007_ew_hbeta_ew,900,42,-1487.80615234375,0.9495648741722107,3.189816155174324e-05,0.8420201662471514,0.00010683291429780093
