Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,1000,45,-1284.380126953125,0.9956252574920654,0.00011973946387069477,0.9880419984391868,0.00034385829791899145
halpha_ew_mean,1000,47,-1263.295654296875,0.9987814426422119,0.00013781057260240178,0.9962809462740588,0.0004290087548338677
oiii_5007_ew_mean,1000,43,-1188.4027099609375,0.9979516863822937,0.0002270493385456586,0.9932705964395089,0.0007343219852699712
hbeta_ew_mean,1000,42,-1285.78369140625,0.998677134513855,0.0001226535739187398,0.9959195467316542,0.00038670372655283874
nii_6584_ew_std,1000,40,-1312.8349609375,0.9500172138214111,9.904937083125609e-05,0.8500871549611628,0.0003031324283097118
halpha_ew_std,1000,45,-1299.5517578125,0.988817036151886,0.00010466544849469799,0.9646916098995224,0.0003510936029537817
oiii_5007_ew_std,1000,42,-1164.9298095703125,0.8316410183906555,0.00026550994458145064,0.6250012896660364,0.0007185661399821443
hbeta_ew_std,1000,45,-1300.629638671875,0.9851487874984741,0.00010391603642706271,0.9596495934129985,0.0002994255309738776
cov_nii_6584_ew_halpha_ew,1000,43,-1519.538330078125,0.9830265045166016,2.414775550663578e-05,0.9240716228368073,0.00012476083127328682
cov_nii_6584_ew_oiii_5007_ew,1000,41,-1494.8756103515625,0.9612424969673157,2.942998872066804e-05,0.8852299304365566,0.00010272243608917399
cov_nii_6584_ew_hbeta_ew,1000,43,-1535.691162109375,0.9753714203834534,2.2419014506599694e-05,0.9195816323634501,8.24784173407286e-05
cov_halpha_ew_oiii_5007_ew,1000,41,-1397.0833740234375,0.9652838110923767,5.46286107321796e-05,0.8758766572263901,0.00022593660834420207
cov_halpha_ew_hbeta_ew,1000,41,-1449.0697021484375,0.9887086749076843,4.1297034788273764e-05,0.9575099979122084,0.00017115271898518773
cov_oiii_5007_ew_hbeta_ew,1000,38,-1411.2099609375,0.9568582773208618,5.140755041903411e-05,0.8590366419019495,0.0001882146758993799
